,Team,Season,C0,C1,C2,F0,F1,F2,G0,G1,G2,G3
384,detroit-mercy,2018,0.0,0.018980392156862744,0.0,0.050352941176470586,0.12313725490196079,0.17349019607843139,0.088,0.0,0.0037647058823529413,0.5422745098039216
385,drake,2014,0.0,0.09219402505621586,0.09669129457115323,0.09203340828782525,0.03822679087696756,0.044169611307420496,0.23755220044972694,0.0,0.00016061676839062,0.3989720526823
386,drake,2015,0.0,0.0,0.13632,0.15136,0.0,0.0,0.0952,0.0,0.08256,0.53456
387,drake,2016,0.0,0.0,0.15697211155378485,0.11298804780876494,0.17832669322709163,0.0,0.06900398406374501,0.0,0.17115537848605578,0.3115537848605578
388,drake,2017,0.0,0.03634045266177877,0.0,0.2000318775900542,0.1098182977366911,0.07539050047816385,0.23956008925725214,0.0,0.08559132929550525,0.2532674529805547
389,drake,2018,0.0,0.0,0.0,0.017739483020780537,0.0011826322013853692,0.21456327082277413,0.23247170130089542,0.0,0.20780537252914344,0.3262375401250211
390,drexel,2014,0.0,0.0,0.0,0.3839974293059126,0.0,0.0,0.18059125964010284,0.0,0.11053984575835475,0.3248714652956298
391,drexel,2015,0.0,0.008796680497925312,0.0,0.19601659751037345,0.0,0.11153526970954357,0.0,0.0,0.24946058091286308,0.43419087136929463
392,drexel,2016,0.0,0.0,0.0,0.11052208835341365,0.0019277108433734939,0.274859437751004,0.16289156626506024,0.0,0.15759036144578314,0.29220883534136544
393,drexel,2017,0.0,0.0,0.0,0.06660513767112752,0.016151361329026302,0.2998000307644978,0.19120135363790186,0.0,0.06645131518227965,0.3597908014151669
394,drexel,2018,0.0,0.0,0.0,0.0708732057416268,0.18720095693779903,0.13711124401913877,0.177183014354067,0.0,0.08926435406698564,0.3383672248803828
395,duke,2014,0.0,0.03601423487544484,0.0,0.04099644128113879,0.1797864768683274,0.2661921708185053,0.25437722419928827,0.0,0.03416370106761566,0.1884697508896797
396,duke,2015,0.0,0.04777070063694268,0.14560509554140127,0.0,0.00802547770700637,0.2504458598726115,0.16993630573248408,0.0,0.11019108280254777,0.26802547770700635
397,duke,2016,0.0,0.15158620689655172,0.0019310344827586207,0.038758620689655174,0.0,0.037655172413793105,0.1289655172413793,0.0,0.0015172413793103448,0.6395862068965518
398,duke,2017,0.0,0.021216216216216215,0.013648648648648648,0.05337837837837838,0.0,0.31148648648648647,0.001081081081081081,0.0,0.1645945945945946,0.4345945945945946
399,duke,2018,0.0,0.009339182114051225,0.05348804301683883,0.08263761143342295,0.013584264893165417,0.2981463138531201,0.17985000707513796,0.0,0.0,0.3629545776142635
400,duquesne,2014,0.0,0.007666666666666666,0.0,0.016666666666666666,0.058833333333333335,0.30266666666666664,0.20816666666666667,0.0003333333333333333,0.20416666666666666,0.2015
401,duquesne,2015,0.0,0.07309236947791165,0.0,0.004497991967871486,0.09959839357429719,0.2157429718875502,0.23518072289156627,0.0,0.0065863453815261045,0.3653012048192771
402,duquesne,2016,0.0,0.10102189781021897,0.0,0.04335766423357664,0.14905109489051094,0.09065693430656935,0.0454014598540146,0.0,0.14817518248175182,0.4223357664233577
403,duquesne,2017,0.0,0.065625,0.02609375,0.143125,0.1825,0.0,0.23125,0.0,0.03265625,0.31875
404,duquesne,2018,0.0,0.09849611634440589,0.0,0.19616592298793586,0.04313336638572137,0.0,0.15071888943976203,0.0,0.0,0.5114857048421748
405,east-carolina,2014,0.0,0.0,0.0,0.09485294117647058,0.0,0.12573529411764706,0.24102941176470588,0.0,0.0058823529411764705,0.5325
406,east-carolina,2015,0.0,0.0,0.0,0.08120754716981132,0.0680754716981132,0.12784905660377358,0.2250566037735849,0.0001509433962264151,0.003169811320754717,0.49449056603773583
407,east-carolina,2016,0.0,0.006896551724137931,0.0,0.31754789272030653,0.0,0.0,0.2746360153256705,0.0,0.0006130268199233716,0.4003065134099617
408,east-carolina,2017,0.0,0.0,0.12479100167198662,0.23103815169478645,0.0,0.0,0.2172062623499012,0.0,0.03207174342605259,0.39489284085727316
409,east-carolina,2018,0.0,0.0,0.0,0.2826337448559671,0.0,0.0,0.15950617283950616,0.0,0.23851851851851852,0.31934156378600825
410,east-tennessee-state,2014,0.0,0.0,0.0,0.0722088239466591,0.261455525606469,0.12427294651723648,0.0978862249964534,0.0,0.15519931905234785,0.28897715988083417
411,east-tennessee-state,2015,0.0,0.0,0.0,0.1497520661157025,0.13983471074380166,0.01818181818181818,0.16264462809917354,0.0,0.23586776859504133,0.2937190082644628
412,east-tennessee-state,2016,0.0,0.0064604810996563575,0.05965635738831615,0.13195876288659794,0.08288659793814433,0.04329896907216495,0.1972508591065292,0.0,0.05017182130584193,0.42831615120274913
413,east-tennessee-state,2017,0.0,0.012862190812720848,0.0,0.07858657243816254,0.08438162544169611,0.21936395759717314,0.25371024734982334,0.0,0.11674911660777385,0.23434628975265018
414,east-tennessee-state,2018,0.0,0.0,0.08371340297189937,0.10563483889951449,0.0,0.10254524054730028,0.43975283213182287,0.0,0.09989701338825953,0.16845667206120346
415,eastern-illinois,2014,0.1275,0.10033333333333333,0.0,0.05366666666666667,0.1325,0.20133333333333334,0.1205,0.0,0.15766666666666668,0.1065
416,eastern-illinois,2015,0.10601503759398496,0.07428571428571429,0.0,0.039097744360902256,0.09263157894736843,0.09533834586466165,0.17203007518796992,0.0,0.05879699248120301,0.36180451127819546
417,eastern-illinois,2016,0.0,0.0,0.0280327868852459,0.0921311475409836,0.043278688524590166,0.059508196721311475,0.28852459016393445,0.0,0.12245901639344263,0.3660655737704918
418,eastern-illinois,2017,0.0,0.0,0.0,0.043753712136210654,0.03405266283904177,0.43753712136210654,0.012868738863591368,0.0,0.005147495545436547,0.4666402692536131
419,eastern-illinois,2018,0.33881578947368424,0.0,0.0,0.13304093567251463,0.0,0.1387061403508772,0.06377923976608187,0.0,0.0,0.3256578947368421
420,eastern-kentucky,2014,0.0,0.0,0.0,0.01626611957796014,0.050996483001172335,0.12675849941383352,0.15885111371629543,0.0,0.14155920281359907,0.5055685814771395
421,eastern-kentucky,2015,0.0,0.0,0.0,0.05323308270676692,0.0,0.15413533834586465,0.3586466165413534,0.0,0.025714285714285714,0.40827067669172934
422,eastern-kentucky,2016,0.0,0.0,0.0,0.04903225806451613,0.0,0.3006451612903226,0.1582258064516129,0.0003225806451612903,0.1761290322580645,0.3156451612903226
423,eastern-kentucky,2017,0.0,0.0,0.0,0.20635673624288425,0.007906388361796331,0.2514231499051233,0.20034788108791904,0.0,0.006166982922201139,0.3277988614800759
424,eastern-kentucky,2018,0.0,0.0,0.0,0.10636042402826855,0.0,0.39045936395759717,0.1372791519434629,0.0,0.08074204946996466,0.2851590106007067
425,eastern-michigan,2014,0.0,0.12705630600508225,0.0,0.07075030092283001,0.14484418884579378,0.1019125317640765,0.14337301056573493,0.0,0.23137622040925504,0.18068744148722748
426,eastern-michigan,2015,0.0,0.05441696113074205,0.0,0.18826855123674913,0.15477031802120142,0.08310954063604241,0.20240282685512367,0.0,0.08042402826855123,0.2366077738515901
427,eastern-michigan,2016,0.0,0.0,0.15909774436090227,0.061203007518796995,0.0,0.13398496240601504,0.32586466165413536,0.0,0.10165413533834586,0.2181954887218045
428,eastern-michigan,2017,0.0,0.0,0.0,0.311024214167544,0.0,0.17566551361106933,0.26996540833208,0.0,0.010527898932170252,0.2328169649571364
429,eastern-michigan,2018,0.0,0.0,0.0,0.038869257950530034,0.3386572438162544,0.16890459363957597,0.3857243816254417,0.0,0.02275618374558304,0.04508833922261484
430,eastern-washington,2014,0.0,0.0,0.10714859437751004,0.08128514056224899,0.1134136546184739,0.16096385542168676,0.17879518072289158,0.0,0.1717269076305221,0.18666666666666668
431,eastern-washington,2015,0.0,0.0,0.0,0.05304964539007092,0.1876595744680851,0.24099290780141844,0.16156028368794326,0.0,0.18907801418439715,0.1676595744680851
432,eastern-washington,2016,0.0,0.0,0.0,0.10147058823529412,0.32279411764705884,0.15588235294117647,0.027205882352941177,0.0,0.11338235294117648,0.2792647058823529
433,eastern-washington,2017,0.0,0.0,0.0,0.07446808510638298,0.21106382978723404,0.3497872340425532,0.0,0.0,0.21418439716312057,0.15049645390070923
434,eastern-washington,2018,0.0,0.0,0.06425531914893617,0.0,0.0,0.1753191489361702,0.02921985815602837,0.0,0.11531914893617021,0.615886524822695
435,elon,2014,0.0,0.03425825453418075,0.0,0.0333281661757867,0.0,0.3151449387691831,0.11719113315764998,0.0,0.09564408618818787,0.40443342117501163
436,elon,2015,0.0,0.07986215163320348,0.0,0.12556188192987713,0.05828588552592149,0.0017980221756068325,0.12196583757866347,0.0,0.3064129457596644,0.30611327539706323
437,elon,2016,0.0,0.0023346303501945525,0.0,0.08747081712062257,0.13992217898832685,0.05867704280155642,0.1330739299610895,0.0,0.24700389105058365,0.33151750972762645
438,elon,2017,0.0,0.04702290076335878,0.0,0.02198473282442748,0.2870229007633588,0.04793893129770992,0.16702290076335877,0.0,0.12916030534351144,0.2998473282442748
439,elon,2018,0.0,0.07101218865924748,0.0037095919448860626,0.009538950715421303,0.38827062356474124,0.0012365306482953543,0.29199788023317436,0.0,0.0003532944709415298,0.23388093976329272
440,evansville,2014,0.0,0.0,0.12120300751879699,0.06842105263157895,0.0,0.04556390977443609,0.12766917293233082,0.0,0.42601503759398496,0.2111278195488722
441,evansville,2015,0.0,0.0,0.13032719274127028,0.0,0.0,0.07286224910640637,0.29557327467693156,0.0,0.2936486114929887,0.20758867198240308
442,evansville,2016,0.0,0.00583941605839416,0.1764963503649635,0.0,0.0,0.021897810218978103,0.41605839416058393,0.0,0.19678832116788322,0.18291970802919708
443,evansville,2017,0.0,0.07715355805243446,0.0,0.04449438202247191,0.0,0.15775280898876404,0.22142322097378278,0.0,0.16254681647940075,0.33662921348314606
444,evansville,2018,0.0,0.06689505950234403,0.0,0.24738550306527227,0.0,0.0,0.33862243058059865,0.0,0.3470970068517851,0.0
445,fairfield,2014,0.0,0.1621537503890445,0.0,0.0,0.34998443821973235,0.10270774976657329,0.19467787114845939,0.0,0.10099595393713041,0.08948023653906007
446,fairfield,2015,0.0,0.0407905138339921,0.08648221343873518,0.12142292490118577,0.19699604743083005,0.12395256916996047,0.2042687747035573,0.0006324110671936759,0.096600790513834,0.12885375494071147
447,fairfield,2016,0.0,0.0,0.0,0.1128456735057984,0.28337793636633957,0.09411239964317573,0.14183764495985726,0.0001486767766874814,0.0016354445435622957,0.36604222420457927
448,fairfield,2017,0.0,0.028,0.0,0.0,0.112,0.2008,0.15088,0.0,0.05216,0.45616
449,fairfield,2018,0.0,0.0,0.0,0.06025531914893617,0.0752340425531915,0.18638297872340426,0.10008510638297873,0.0,0.1971063829787234,0.38093617021276593
450,fairleigh-dickinson,2014,0.0,0.0,0.0,0.06096,0.14128,0.18192,0.2016,0.0,0.07536,0.33888
451,fairleigh-dickinson,2015,0.0,0.0,0.0,0.11485451761102604,0.0,0.09239407861153649,0.27326867449378933,0.0,0.2715671260847371,0.247915603198911
452,fairleigh-dickinson,2016,0.0,0.0,0.04119850187265917,0.07220973782771535,0.0,0.11535580524344569,0.48389513108614235,0.0,0.07535580524344569,0.21198501872659176
453,fairleigh-dickinson,2017,0.0,0.07352697095435684,0.0,0.14107883817427386,0.10987551867219918,0.13427385892116184,0.1757676348547718,0.0,0.17311203319502075,0.19236514522821577
454,fairleigh-dickinson,2018,0.0,0.011629785172023906,0.0,0.10757551284122113,0.13535777741883379,0.26215474075270556,0.18236149248909708,0.0,0.06606364076885803,0.23485705055726053
455,florida,2014,0.0,0.0,0.13065777663803052,0.11655340428260033,0.12181048852416977,0.14373637645852033,0.08975509680728298,0.0,0.0977048339530709,0.29978202333632514
456,florida,2015,0.0,0.0,0.0933553818400481,0.0,0.21196632591701745,0.11725796752856284,0.26337943475646425,0.0004509921828021648,0.09636199639206254,0.21722790138304268
457,florida,2016,0.0,0.022283737024221453,0.1186159169550173,0.0556401384083045,0.3469896193771626,0.0,0.2382006920415225,0.0,0.08290657439446367,0.13536332179930796
458,florida,2017,0.0,0.015257731958762887,0.07340206185567011,0.0,0.2977319587628866,0.10158075601374571,0.25264604810996566,0.0,0.0,0.25938144329896906
459,florida,2018,0.0,0.037843366452367036,0.0,0.1380771478667446,0.11922852133255406,0.004821741671537112,0.15897136177673876,0.0,0.04602571595558153,0.4950321449444769
460,florida-am,2014,0.0,0.0,0.03488372093023256,0.13348837209302325,0.0351937984496124,0.11410852713178295,0.05131782945736434,0.0,0.2412403100775194,0.38976744186046514
461,florida-am,2015,0.0,0.07637931034482759,0.0,0.263448275862069,0.0,0.10017241379310345,0.12879310344827585,0.0,0.12517241379310345,0.30603448275862066
462,florida-am,2016,0.0,0.05798319327731093,0.0,0.04873949579831933,0.1080672268907563,0.1238655462184874,0.26672268907563024,0.0,0.12789915966386556,0.26672268907563024
463,florida-am,2017,0.0,0.0004918032786885246,0.0,0.006885245901639345,0.0,0.3198360655737705,0.21688524590163935,0.0,0.12754098360655738,0.3283606557377049
464,florida-atlantic,2014,0.0,0.023284888263791218,0.2089388967026098,0.12689482731676824,0.02703547429285826,0.0,0.11517424597593375,0.0,0.05282075324269417,0.44585091420534456
465,florida-atlantic,2015,0.0,0.011330472103004292,0.1871244635193133,0.1340772532188841,0.061459227467811156,0.0,0.2097854077253219,0.0,0.008412017167381974,0.38781115879828326
466,florida-atlantic,2016,0.0,0.0,0.1449056603773585,0.11728301886792453,0.15230188679245282,0.0,0.2119245283018868,0.0,0.2757735849056604,0.09781132075471698
467,florida-atlantic,2017,0.0,0.0,0.10847736625514404,0.1651028806584362,0.10897119341563787,0.1188477366255144,0.13218106995884774,0.0,0.013497942386831276,0.3529218106995885
468,florida-atlantic,2018,0.017405582922824302,0.001477832512315271,0.14942528735632185,0.1303776683087028,0.0,0.17077175697865354,0.22101806239737273,0.0,0.041543513957307064,0.26798029556650244
469,florida-gulf-coast,2014,0.0,0.0,0.0,0.09981541956552606,0.10166122391026551,0.21311940934260967,0.1539116853613517,0.0,0.2876615078801647,0.14383075394008235
470,florida-gulf-coast,2015,0.0,0.0,0.0,0.22780797101449277,0.0,0.10914855072463768,0.16183574879227053,0.0,0.043931159420289856,0.4572765700483092
471,florida-gulf-coast,2016,0.0,0.0,0.0,0.04501114827201784,0.06493868450390189,0.2972408026755853,0.22881828316610925,0.0,0.22171125975473802,0.1422798216276477
472,florida-gulf-coast,2017,0.0,0.0,0.0,0.05883211678832117,0.034014598540145984,0.2745985401459854,0.21065693430656934,0.0,0.027153284671532846,0.39474452554744527
473,florida-gulf-coast,2018,0.0,0.0,0.0,0.04899267399267399,0.0,0.2322954822954823,0.17322954822954822,0.0,0.10485347985347986,0.4406288156288156
474,florida-international,2014,0.0,0.024803968634981598,0.0,0.14994399103856618,0.003200512081933109,0.3197311569851176,0.19699151864298287,0.0,0.23123699791966715,0.07409185469675147
475,florida-international,2015,0.0,0.02906367041198502,0.0,0.011086142322097379,0.00149812734082397,0.29243445692883896,0.25573033707865167,0.0,0.3532584269662921,0.05692883895131086
476,florida-international,2016,0.0,0.0009230769230769231,0.0,0.05507692307692308,0.09892307692307692,0.3181538461538462,0.19892307692307692,0.0,0.12784615384615386,0.20015384615384615
477,florida-international,2017,0.0,0.0,0.0,0.06532029031240139,0.16913852950457559,0.1752918901861786,0.2221520984537709,0.0,0.22420321868097193,0.14389397286210162
478,florida-international,2018,0.0,0.03381719572499601,0.0,0.14563726272132715,0.10815122029031743,0.0891689264635508,0.17769979263040359,0.0,0.21614292550646036,0.22938267666294465
479,florida-state,2014,0.0,0.16108123017514825,0.0,0.11625982623086471,0.0035857123155426836,0.14949662115570267,0.13611915597848573,0.0,0.14618673286443248,0.28727072127982345
480,florida-state,2015,0.0,0.043909774436090225,0.14300751879699247,0.1282706766917293,0.0,0.0881203007518797,0.19669172932330828,0.0,0.22601503759398497,0.17398496240601505
481,florida-state,2016,0.0,0.023296703296703296,0.08967032967032967,0.01934065934065934,0.0,0.07179487179487179,0.14183150183150184,0.0,0.18051282051282053,0.4735531135531136
482,florida-state,2017,0.0,0.0,0.11157142857142857,0.057,0.012428571428571428,0.18557142857142858,0.2744285714285714,0.0,0.12514285714285714,0.23385714285714285
483,florida-state,2018,0.0,0.051274827440484574,0.05423299056205099,0.0061980560642343994,0.1584730243696295,0.07141850964924637,0.23763910409916889,0.0,0.13987885617692633,0.2808846316382589
484,fordham,2014,0.0,0.06008032128514056,0.0,0.11775100401606425,0.0,0.07775100401606426,0.2228112449799197,0.0,0.18281124497991968,0.33879518072289155
485,fordham,2015,0.0,0.0,0.0,0.16594377510040162,0.32674698795180723,0.0011244979919678715,0.5034538152610442,0.0,0.0027309236947791163,0.0
486,fordham,2016,0.0,0.019923493783869938,0.0,0.0259802358941664,0.2330251832961428,0.157475294867708,0.27494421421740517,0.0,0.09037296780363405,0.19827861013707362
487,fordham,2017,0.0,0.0,0.0,0.09661538461538462,0.25953846153846155,0.0,0.35507692307692307,0.0,0.1396923076923077,0.14907692307692308
488,fordham,2018,0.0,0.0,0.0,0.005218525766470972,0.37165688193085455,0.007338551859099804,0.2917482061317678,0.0,0.20776255707762556,0.11627527723418134
489,fresno-state,2014,0.0,0.050566037735849056,0.0,0.19559748427672957,0.0,0.0,0.035849056603773584,0.0,0.003522012578616352,0.7144654088050314
490,fresno-state,2015,0.0,0.030260923266944573,0.0,0.12058051567083526,0.0,0.11471360197622356,0.18033039987648602,0.0,0.3296279141577891,0.22448664505172147
491,fresno-state,2016,0.0,0.0,0.04225352112676056,0.12225352112676056,0.0,0.18845070422535212,0.0018309859154929577,0.0,0.19126760563380282,0.453943661971831
492,fresno-state,2017,0.0,0.0,0.07184120870982076,0.012146348689083099,0.0,0.23818693526884907,0.1464968152866242,0.0,0.23063249888905346,0.3006961931565694
493,fresno-state,2018,0.0,0.0,0.06914728682170543,0.004806201550387597,0.12666666666666668,0.19829457364341085,0.1110077519379845,0.0,0.18511627906976744,0.30496124031007754
494,furman,2014,0.0,0.0,0.0,0.15831397278460008,0.0,0.14553601062064386,0.1656156654497179,0.0,0.3801858612678394,0.15034848987719882
495,furman,2015,0.0,0.0,0.0,0.15639097744360902,0.08676691729323309,0.12676691729323308,0.14962406015037594,0.0,0.20706766917293232,0.27338345864661656
496,furman,2016,0.0,0.0,0.0,0.0,0.08028571428571428,0.301,0.02142857142857143,0.0,0.281,0.3162857142857143
497,furman,2017,0.0,0.0,0.0,0.0,0.08666666666666667,0.2252482269503546,0.3341843971631206,0.0,0.029645390070921984,0.3242553191489362
498,furman,2018,0.0,0.0,0.0,0.0,0.05645283018867925,0.232,0.013132075471698113,0.0,0.07426415094339622,0.6241509433962265
499,gardner-webb,2014,0.0,0.07601823261285105,0.09586825466843112,0.0,0.009704455227172474,0.3333333333333333,0.25540361711513015,0.0,0.002940744008234083,0.2267313630348478
500,gardner-webb,2015,0.0,0.017039853541754683,0.13603717786227293,0.0,0.13491057597521475,0.16645542881284325,0.2889733840304182,0.0,0.07153921982819321,0.1850443599493029
501,gardner-webb,2016,0.0,0.08344569288389513,0.13453183520599252,0.09752808988764045,0.11445692883895131,0.015730337078651686,0.27325842696629216,0.0,0.04104868913857678,0.24
502,gardner-webb,2017,0.0,0.07078986587183309,0.0,0.09642324888226528,0.0,0.2219076005961252,0.19642324888226528,0.0,0.0,0.41445603576751117
503,gardner-webb,2018,0.0,0.03417229384080213,0.0,0.21219562103540004,0.0,0.17270308983016167,0.14610190300798034,0.0,0.06732146511152036,0.3675056271741355
504,george-mason,2014,0.0,0.0,0.0,0.2997609561752988,0.02900398406374502,0.11266932270916334,0.1456573705179283,0.0,0.0,0.41290836653386453
505,george-mason,2015,0.0,0.0,0.1491871214536181,0.12288810965890978,0.06550844756136436,0.14647752629901178,0.2569333758367867,0.0,0.14552119859738605,0.11348422059292318
506,george-mason,2016,0.0,0.0,0.10837209302325582,0.03178294573643411,0.11224806201550387,0.11131782945736435,0.31116279069767444,0.0,0.3165891472868217,0.008527131782945736
507,george-mason,2017,0.0,0.0,0.0,0.05978339350180505,0.0,0.13617328519855595,0.1740072202166065,0.0,0.2467870036101083,0.3832490974729242
508,george-mason,2018,0.0,0.0,0.0,0.0976224216658794,0.16580066131317903,0.0,0.0,0.0,0.39316643048338845,0.34341048653755313
509,george-washington,2014,0.0,0.0,0.0,0.07414678344910904,0.08592570220477197,0.3150105708245243,0.36046511627906974,0.0,0.0,0.1644518272425249
510,george-washington,2015,0.0,0.0,0.0,0.1428975265017668,0.11123674911660777,0.16424028268551236,0.30501766784452294,0.0,0.1872791519434629,0.08932862190812721
511,george-washington,2016,0.0,0.0,0.0,0.006928104575163399,0.13738562091503267,0.31947712418300656,0.2952941176470588,0.0,0.03830065359477124,0.20261437908496732
512,george-washington,2017,0.0,0.0,0.085,0.011428571428571429,0.16085714285714287,0.10714285714285714,0.24585714285714286,0.0,0.21942857142857142,0.1702857142857143
513,george-washington,2018,0.0,0.0,0.0,0.0,0.004105839416058394,0.3654197080291971,0.23357664233576642,0.0,0.024482968369829685,0.3724148418491484
514,georgetown,2014,0.0,0.0687218045112782,0.03894736842105263,0.2374436090225564,0.06421052631578947,0.10345864661654135,0.0,0.0,0.12721804511278195,0.36
515,georgetown,2015,0.0,0.0,0.11135990446335274,0.10941931631586804,0.33124346917450365,0.07404090162710852,0.1374832064487237,0.0,0.07195103746827884,0.1645021645021645
516,georgetown,2016,0.08734082397003745,0.0,0.08868913857677903,0.028614232209737828,0.46726591760299624,0.0,0.0,0.0,0.15310861423220973,0.1749812734082397
517,georgetown,2017,0.0,0.0,0.15674418604651164,0.09643410852713179,0.12449612403100775,0.0027906976744186047,0.30589147286821705,0.0,0.1517829457364341,0.16186046511627908
518,georgetown,2018,0.0,0.004383116883116883,0.1590909090909091,0.00275974025974026,0.2845779220779221,0.029707792207792207,0.2827922077922078,0.0,0.13198051948051948,0.10470779220779221
519,georgia,2014,0.0,0.0,0.011981297486849795,0.15838690824079485,0.11732904734073642,0.2862361192285213,0.14304500292226768,0.0,0.08620689655172414,0.19681472822910578
520,georgia,2015,0.0,0.003997039230199852,0.0,0.06395262768319764,0.1467061435973353,0.27964470762398225,0.28897113249444856,0.0,0.055070318282753515,0.1616580310880829
521,georgia,2016,0.0,0.007737226277372263,0.0,0.3004379562043796,0.0,0.2124087591240876,0.17547445255474453,0.0,0.0,0.30394160583941604
522,georgia,2017,0.0,0.0,0.0,0.274810274372446,0.0,0.2378867483946293,0.07209573847051956,0.0,0.2130764740221833,0.20213076474022185
523,georgia,2018,0.0,0.0,0.0,0.26186758276077454,0.0,0.2929419113054341,0.20252966895690194,0.0,0.17083073079325423,0.07183010618363522
524,georgia-southern,2014,0.0,0.0,0.0,0.2707969749854567,0.0,0.12230948225712623,0.0,0.0,0.029668411867364748,0.5772251308900523
525,georgia-southern,2015,0.0,0.0,0.0,0.05856,0.0,0.35328,0.02464,0.0,0.25536,0.30816
526,georgia-southern,2016,0.0,0.0,0.0,0.14573668213085905,0.029595264757638778,0.05231163013917773,0.0060790273556231,0.0,0.19148936170212766,0.5747880339145737
527,georgia-southern,2017,0.0,0.0,0.0,0.31706211273991236,0.0012090071029167296,0.0,0.0019646365422396855,0.0,0.09384917636391114,0.58591506725102
528,georgia-southern,2018,0.0,0.0,0.0,0.11243364967025897,0.0,0.12353225028148625,0.16647900916840921,0.0,0.18513752613800868,0.4124175647418369
529,georgia-state,2014,0.0,0.0,0.0,0.14378895492100305,0.16466154515147122,0.10871140745035512,0.3597622843890419,0.0,0.01681403101898826,0.20626177706914045
530,georgia-state,2015,0.0,0.0,0.0,0.09724381625441696,0.0353356890459364,0.27010600706713783,0.1773851590106007,0.0,0.10148409893992932,0.3184452296819788
531,georgia-state,2016,0.0,0.0,0.0,0.12672131147540983,0.16295081967213115,0.18737704918032788,0.40327868852459015,0.0004918032786885246,0.038524590163934426,0.08065573770491803
532,georgia-state,2017,0.0,0.0,0.0,0.07849056603773585,0.15320754716981133,0.10475471698113208,0.12150943396226416,0.0,0.13192452830188678,0.4101132075471698
533,georgia-state,2018,0.0,0.0,0.0,0.2693969952665157,0.48075735748096315,0.02263840296357275,0.0755299444330109,0.0,0.011525005145091582,0.14015229471084586
534,georgia-tech,2014,0.0,0.0,0.1522325442013785,0.0013485166317051243,0.21516332034761762,0.1956847467785436,0.011687144141444412,0.0,0.2142643092598142,0.20961941863949654
535,georgia-tech,2015,0.0,0.017930815614090764,0.13106950174547763,0.11171056807362742,0.08981275785464932,0.25547445255474455,0.19930180894953983,0.0,0.03871786734370041,0.1559822278641701
536,georgia-tech,2016,0.15197231833910035,0.07391003460207612,0.0,0.0017993079584775087,0.26186851211072665,0.23792387543252594,0.1972318339100346,0.0,0.07529411764705882,0.0
537,georgia-tech,2017,0.0,0.0,0.17629629629629628,0.029225589225589224,0.19555555555555557,0.01616161616161616,0.2224915824915825,0.0,0.09117845117845118,0.2690909090909091
538,georgia-tech,2018,0.0,0.0005403458213256485,0.20731268011527376,0.13418587896253603,0.0007204610951008645,0.12481988472622478,0.24279538904899137,0.0,0.1385086455331412,0.15111671469740634
539,gonzaga,2014,0.0,0.012104152005629839,0.2515130190007037,0.013370865587614356,0.0,0.024771287825475018,0.3135819845179451,0.0,0.0,0.38465869106263195
540,gonzaga,2015,0.0,0.0,0.1222295081967213,0.006819672131147541,0.0,0.2684590163934426,0.3996065573770492,0.0,0.021114754098360656,0.1817704918032787
541,gonzaga,2016,0.0,0.03737024221453287,0.01716262975778547,0.0,0.1673356401384083,0.1590311418685121,0.1534948096885813,0.0,0.3238754325259516,0.14173010380622839
542,gonzaga,2017,0.0,0.0,0.12153846153846154,0.06230769230769231,0.0,0.22487179487179487,0.3191025641025641,0.0,0.13243589743589743,0.13974358974358975
543,gonzaga,2018,0.0,0.0,0.03986206896551724,0.0,0.09379310344827586,0.38413793103448274,0.1677241379310345,0.0,0.006206896551724138,0.3082758620689655
544,grambling,2014,0.0,0.0,0.0,0.23323564902603,0.0,0.11411825547319428,0.242372004826754,0.0,0.05516290294776763,0.3551111877262541
545,grambling,2015,0.0,0.0,0.0,0.12810344827586206,0.0,0.24620689655172415,0.11655172413793104,0.0,0.3170689655172414,0.19206896551724137
546,grambling,2016,0.0,0.08928,0.0,0.18064,0.0,0.0,0.1488,0.0,0.20048,0.3808
547,grambling,2017,0.0,0.02417910447761194,0.0,0.021492537313432834,0.0,0.1344776119402985,0.17522388059701494,0.0,0.24955223880597016,0.39507462686567163
548,grambling,2018,0.0,0.0,0.0,0.26576,0.05616,0.09472,0.17424,0.0,0.40752,0.0016
549,grand-canyon,2014,0.0,0.0,0.18490566037735848,0.03716981132075472,0.16886792452830188,0.0,0.19622641509433963,0.0,0.14169811320754716,0.2711320754716981
550,grand-canyon,2015,0.0,0.006404248672289909,0.0,0.10855982505467042,0.10840362386754139,0.011558887847547642,0.3767572633552015,0.0,0.133864417369572,0.25445173383317715
551,grand-canyon,2016,0.0,0.01684981684981685,0.0,0.0063003663003663,0.09347985347985348,0.2438095238095238,0.3994139194139194,0.0,0.0,0.24014652014652016
552,grand-canyon,2017,0.0,0.0,0.0,0.07210382951450088,0.1222560487101426,0.18186188110879667,0.264540938952091,0.0,0.2406665598461785,0.11857074186829034
553,grand-canyon,2018,0.0,0.0,0.0,0.061574549186336314,0.06406685236768803,0.23031813517079608,0.2811904412842692,0.0,0.08840345990324,0.27444656208767043
554,green-bay,2014,0.0,0.0,0.0,0.07984,0.0184,0.27152,0.29776,0.0,0.25952,0.07296
555,green-bay,2015,0.0,0.0,0.0,0.10973584905660377,0.0,0.2597735849056604,0.32664150943396225,0.0,0.12935849056603774,0.17449056603773586
556,green-bay,2016,0.0,0.0,0.0,0.0,0.0,0.2177319587628866,0.21993127147766323,0.0,0.27175257731958763,0.29058419243986255
